"startupName","description","WebsiteLink"
"spiky.ai","Veri analizi yapmayan eğitim kurumların aldığı kararlar sistematik olarak başarısızlık gösteriyor. Spiky.ai big-data ile oğrenimi anlamlaştıran ve nitelikli kurumsal kararlar aldıran yapay-zeka tabanlı modüler analiz platformudur. Spiky.ai kişisel ve veriye dayalı olması sebebiyle daha güvenilir bir karar mekanizmasını sürece entegre ediyor. Spiky.ai platformu giderek genişleyen bir ürün portfolyosuna sahiptir. (1) Performans kahini ile yüksek doğruluk oranına sahip ileri analizlerle risk grubundaki öğrencileri tespit edip, öğretmenleri daha proaktif hale getirebilirsiniz. (2) Sınav gözetmeni otomatik goz takibi ve özetleyici uyarı sistemi ile sınav gözetmenlik süresinde yüzde 90’a varan azalma sağlayın. (3) Duygu dedektifi ile ders boyunca duygu, ilgi ve uyku seviyesi takibi yapıp, öğrencileri nerelerde dikkatlerinin dağıldığı, hangi konuların tekrar edilmesi gerektiğini ve konuların zorluk seviyeleri gibi verileri geri bildirimini alın. Boston/Amerika merkezli kurucuları olan ve İzmir’de kurulan Spiky.ai, EduTech 5.0 devrimine öncülük etmeyi hedefliyor.","https://www.spiky.ai"
"Byqee"," En hafif e-bisiklet dönüşümü Byqee ile tanışın! Herhangi türdeki bisikletinizi dakikalar içerisinde, sadece basit ev aletleriyle Byqee ile elektriklendirebilirsiniz.  Byqee güç paketi kolaylıkla yerinden çıkarılabilir ve ultra hafifliğiyle çantanızda kolayca taşınabilir şekilde tasarlandı. Ayrıca güç paketini nerede isterseniz herhangi bir ev tipi prizine bağlayıp şarj edebilirsiniz. Byqee herhangi türdeki ve ölçülerdeki bisiklete uyum sağlar. Elektrkli bisiklet seçeneklerinden kurtulun ve kendi tarzınızı yansıtacak elektrikli bisikletinizi kendiniz oluşturun!","www.byqee.tech"
"BUY BUDDY"," Alışveriş sadece bir satın alma işlemi midir? Buy Buddy’e göre bu sorunun cevabı kesinlikle hayır. Alışveriş kendimizi iyi hissettmek için yaptığımız ve uğrunda günde saatlerce çalıştığımız, vazgeçemeyeceğimiz bir aktivitedir. İşte tam da bu nedenlerden dolayı Buy Buddy ekibi, alışveriş deneyiminin ve perakendenin her ucuna dokunan teknolojiyle, tüketicilerin, mağaza sahiplerinin ve büyük markaların alışverişi tekrardan sevmelerini sağlamayı hedefliyorlar. Ekip tarafından geliştirilen ve adına Hitag dedikleri alışveriş cihazı, giyim mağazalarında hem üzerine takıldığı ürünün güvenliğini sağlayacak hem de müşterilerin çok seveceğine inandıkları özelliklere sahip olacak. Müşteriler Buy Buddy mobil uygulamasını indirerek, mağazanın herhangi bir yerinde kasaya gitmelerine gerek kalmadan, güvenli bir şekilde satın alma işlemi yapabilecekler. Ödeme gerçekleştiğinde Hitag, takılı olduğu ürünü serbest bırakacak ve müşteri özgürce, hiç sırada beklemeden mağazayı terk edebilecektir. Bu sayede Hitag, mağaza sahipleri için hem ürün güvenliğini sağlayacak hem de kasa sıralarından kaynaklanan satış kayıplarını azaltacaktır.  Hitag alışveriş cihazının mağaza müşterilerine olduğu gibi, mağaza sahipleri ve markalara da birçok faydası vardır. Hitag ile birlikte çalışan Business Buddy mağaza çalışanı uygulaması ve Buddy Dashboardu sayesinde, mağaza çalışanları rafta ürün bittiği anda bildirim alarak hem rafları gezerek harcayacağı zamandan tasarruf edecek hem de mağazalar yok satarak satış kaybetmeyecektir.  Bunlara ek olarak Buy Buddy, dünyada başka hiçbir şirketin sağlamadığı, e-commerce'deki barkod ve müşteri bazlı satışa dönüşüm oranı, sepeti terk etme, ürüne gösterilen ilgi, müşteri bekleme süresi gibi analizleri mağazalara taşıyarak markaların ve mağaza sahiplerinin daha doğru kararlar vermelerini ve müşterilerine kişiselleştirilmiş en iyi hizmeti sunmalarını sağlayacaktır. Kısaca Buy Buddy perakende sektöründe görev alan ve alışveriş yapan herkesin hayatını kolaylaştıracak ve tekrar alışveriş yapmayı sevmelerini sağlayacaktır. ","buybuddy.co"
"CORPOWİD","Web sitelerini herkes için erişilebilir hale getirerek, engelli bireylerin dijital dünyaya eşit erişimini sağlıyoruz.","https://www.corpowid.com"
"Büyütech","Türkiye’de kamera ve kamera teknolojileri konusunda bir çok ilke imza atan Büyütech, geliştirdiği akıllı stereo kamera teknolojisi ile araçların dünyayı insanlar gibi 3 boyutlu şekilde algılamalarını sağlıyor. 9 yıldır kamera, görüntü işleme ve yapay zeka teknolojileri odaklı çalışan; geliştirdiği 48.000’den fazla kamera dünyada 120’den fazla ülkede çalışan Büyütech TOGG işbirliği ile otomotiv kamera sistemleri ve otonom teknolojilere odaklandı. İnsanların sadece gözleri ve beyinlerini kullanarak araç kullanabildiğini belirten Büyütech CEO’su Ömer Orkun Düztaş; araçların da radar, lidar gibi yüksek maliyetli sistemlere ihtiyaç duymadan sadece kameralarla otonom sürüş yapabileceklerini belirtti.  Büyütech’in geliştirdiği yeni nesil stereo akıllı kamera sistemi, geliştirilen üst düzey derinlik algılama algoritmaları ve özel yapay zekâ donanımı sayesinde Lidar teknolojisi yerine geçip üst düzey üç boyutlu algılama yapıyor. Akıllı kamera sistemi, kendi üzerindeki özel yapay zekâ işlemcisi ile araçları, yayaları, trafik işaretçilerini ve daha birçok şeyi algılayabiliyor; acil durum fren sistemi, adaptif hız sabitleme, şerit takibi gibi ADAS (ileri seviye sürüş destek sistemleri) özelliklerini bünyesinde barındırıyor.","http://www.buyutech.com.tr"
"Pera Labs","Pera Labs: Yapay Zeka’yı Tüp bebek Tedavisiyle Buluşturur. Pera Labs olarak Tüp bebek tedavisinde kullanılması için yapay zeka destekli bir sperm analiz cihazı geliştirdik. Dünyada her 5 çiftten biri tüp bebek tedavisine başvuruyor ve artık daha geç yaşta çocuk sahibi olmayı tercih eden çiftlerin yaşları zaten çok düşük başarı oranlarına (%30) sahip olan tüp bebek tedavisini daha da zorlaştırmaya neden oluyor. Baba’nın DNAsında her 8 ayda bir meydana gelen mutasyonlar spermde her yıl artarak birikiyor ve günümüz teknolojileri ile otomatik bir şekilde sperm DNA kalite analizi mevcut değil. Dünyanın hem sperm analizi yapıp hem de ayırabilen ilk ve tek otomatik sperm analiz cihazı olan SPERMAN, en ileri düzey seviyede sperm analizini 5 katı daha hızlı ve 2 katı daha kesin doğrulukla yapabilen bir tıbbi cihaz olup tüp bebek merkezlerinde yapılan haftalık sperm test sayısını 9 katına çıkaracak ve testin maliyetini 10 katı düşürebilecek. Amacımız, zaman alıcı, çok zor ve çok değişken sonuçları olabilen sperm analiz sorununu çözerek tüp bebek tedavisi sürelerini kısaltmak ve çocuk sahibi olmaya çalışan çiftlere olan maliyeti düşürmek.  ","https://peralabs.co/"
"Tospaa","Tospaa kodlama giriişimi olarak kodlama eğitiminde eşitsizliklerin giderilmesi amaçlı çalışan bir sosyal girişimiz. Bu kapsamda okul öncesinden başlayarak kodlama eğitiminde herkes tarafından erişilebilir ve oyunlaştırılmış araçlar tasarlıyoruz. Eğitim teknolojileri ve oyun alanında faaliyet gösteren girişimimiz, kodlama eğitiminde kullanılmak üzere kutu oyunu, kodlama robotu, mobil oyunlar ve kodlama eğitimi ile ilgili çeşitli kitaplar geliştirmektedir.","https://tospaa.org/"
"FonRadar"," Değişken finansal koşullar altında nakit ihtiyaçlarını yönetebilmek, KOBİ’lerin en önemli gereksinimlerinden biridir. Bu ihtiyacı, 20 yılı aşan profesyonel kariyeri boyunca yakından gözlemleyen finans yöneticisi Okan Ünlüçerçi ve yazılım geliştirme uzmanı Elif Özdemir, tecrübelerinden yola çıkarak, yenilikçi bir servis olarak Fon Radar’ı hayata geçirdiler. Fon Radar, KOBİ’lerin nakit ihtiyaçlarını karşılamak üzere KOBİ’ler ile finansal kurumları bir araya getiren, BDDK onaylı, hızlı ve etkin bir dijital platformdur.  KOBİ’lere vadeli alacaklarına karşılık en uygun alternatife dakikalar içerisinde ulaşma imkânı sunan Fon Radar, finansal kurumlara da düşük maliyet ile yeni pazarlara ulaşma fırsatı vermekte, satış süreçlerini kısaltmaktadır. KOBİ, iOS ve Android uygulamalarına faturalı çeklerinin görüntüsünü yükler ve Fon Radar’a kayıtlı kurumlar arasından teklif almak istediklerini seçer. Finans kurumları KOBİ’nin talebine teklif gönderirler. KOBİ kısa sürede gelen tekliflerden, lokasyon ve tutara bakarak, en uygun olanı onaylar ve Fon Radar referans numarası ile, en yakın şubeden parasını alır. Vadeli çek modülü ile KOBİ’lerin ceplerine giren uygulama, fatura temliki, e-çek, e-senet, alacak sigortası gibi modüller ve makine öğrenmesi kullanılarak yapılacak yönlendirmeler ile birlikte, KOBİ’ye akıllı finansal çözümler önerir.","https://www.fonradar.com/"
"Archmir","Dünyadaki tüm sektörlerde insan gücünün temelde olduğu manuel süreçler; sürecin tarafları için güven, zaman ve para kaybı anlamına geliyor. Dijital dönüşüm treni, tüm sektörleri peşine düşürmüş durumda. Sektörler adeta bir “devrimi” bekliyor. Bu kapsamdaki aksiyonların en canlı olduğu alanlardan birisi de sigortacılık sektörü. Sektörde yaptığımız araştırmalardan gördüğümüze göre sigortacılık, özellikle ülkemizde insan faktörünün yeterince iyi çözümlenemediği, objektif metriklerin belirlenemediği ve yenileşimin kabul görmediği bir alan olarak konumlanmış durumda. Bu üç problem sektörde dönen paranın hatrı sayılır bir kısmının “kaçakçı”ların cebine gitmesine yol açarken çağa ayak uyduramayan sigortacılık sektörü “ilkel” bir alan olarak görülüyor. Bu etki müşteri tarafında uzun, uğraştırıcı ve güvensiz bir süreç olarak karşımıza çıkarken; sigorta şirketleri tarafındaysa ek birçok maliyetin oluşmasına yol açıyor. Hasar yönetim sürecindeki farklı aktörlerin farklı tarzları ve bu aktörlerin kimilerinin art niyetli olması sebebiyle suistimallerin önüne geçilemiyor. Özellikle oto hasar sürecinde sigorta şirketleri -minimum- yüzde 15’lik bir kaçak oranının mağduru. ARCHMIR ise sigortalı tarafında hızı, sigortacı tarafındaysa güvenilirliği odak alarak hasar sürecinin uçtan uca çözümünü sağlıyor. ARCHMIR’in getirdiği çözümle birlikte hasar yönetim süreci her iki taraf açısından da daha optimize ve müşteri odaklı bir şekilde yürütülecek. Diğer bir taraftan bakıldığındaysa oto hasar süreci ARCHMIR için büyük resmin sadece bir parçası. ARCHMIR, ArchNet ismini verdiği Yapay Zeka tabanlı frameworkle birlikte içerisinde dijital verinin olduğu tüm sektörlere yüksek teknolojili çözümler sağlayabilme potansiyeline sahip. ArchNet, her sektöre çözümler sağlayabilecek bir Yapay Zeka framework’ü olarak sektörel dönüşümlerin temel aktörlerinden biri olmak, Yeni Dünyanın Yeni Metriklerini belirlemek üzere.","www.archmir.ai"
"BulutKlinik"," Bulut Klinik, Ali Hulusi Ölmez ve Yusuf Güleç tarafından 2016 yılında kurulan bir girişim. Sağlık sektöründe yönetici ve yazılımcı olarak çalışmış kurucu kadro, BulutKlinik projesinin doktor aşamasını hayata geçirmiş ve farklı ölçekteki kliniklerin kullanabileceği bir SaaS ürünü ortaya çıkarmış.  2019 yılı itibari ile 1700 den fazla kliniği üyeleri arasına katarak ciddi bir başarı elde etmişler. Sağlık Bakanlığı akreditasyonlarını da tamamlayarak klinik yönetimi için uçtan uca bir çözüm sunuyorlar ve doktorların beğenisini topluyorlar. BulutKlinik yöneticilerinin verdiği bilgilere göre BulutKlinik iki aşamadan oluşmakta. Klinik yönetim sistemi ve hasta mobil uygulaması. Hasta uygulamasına Dijital Hastane olarak bakıyorlar ve bir hastane içerisinde ki en önemli kaynağın doktorlar olduğunu iletiyorlar. Sistemlerinde şu anda 2500+ aktif doktor bulunmakta. Çok kısa bir sürede bu kadar doktora erişmiş olmaları ile dijital hastane olmak için gerekli altyapıyı sağlamışlar.  Bu uygulama ile hastalar cep telefonları üzerinden doktorlar ile online görüntülü görüşme yapabilecekler, mevcut tedavi planları hakkında ikinci görüş alabilecekler veya tetkiklerini yorumlatabilecekler.  Türkiye’de klinikler, işyeri hekimleri ve aile hekimleri ile birlikte 90.000 sağlık merkezi bulunmakta. BulutKlinik yataksız tedavi sunan tüm kliniklere çözüm sunuyor.","https://www.bulutklinik.com/"
"Beeplant","İnsan ve arı sağlığını koruyan, görüntü işleme ile larva aktarımı ve arı sütü üretimini sağlayan akıllı kovan sistemi üretiyoruz.","http://www.beeplant.net/"
"SENSED AI","Sensed AI olarak, binaların ve kritik altyapıların fiziksel ve çevresel sağlığını yapay zeka ve uzaktan algılama teknolojileriyle sürekli izleyerek, dünya genelinde güvenli ve sürdürülebilir yaşam koşullarını herkes için erişilebilir hale getirmeyi hedefliyoruz.","www.sensed.ai"
"Biriktir","Biriktir, çevreyle ilgili proje gerçekleştirmek isteyen ancak uygun platforma, kullanıcıya ulaşamayan bireylere ve firmalara odaklanan bir girişim. Bireylere ve kurumsal şirketlerin çalışanlarına odaklanarak karbon ayak izini azaltmaları için görevler atayan bir app sunuyor.","http://www.biriktir.app/"
"SEISMOCODE","Yer içerisinde sürekli var olan sismik titreşimleri dinleyerek yeraltı yapısını modelleyen, bulut destekli bir sismik izleme ve analiz yazılımı geliştiriyoruz. Geliştirdiğimiz yazılım geoteknik amaçlı deprem etütlerinden doğal kaynakların (petrol-gaz, jeotermal, madenler v.b.) araştırılmasına kadar oldukça geniş bir alanda kullanılmaktadır. Uluslararası arenada benzerleri olan bu tarz yazılımları geliştirmeye devam ederek yerli ikameyi sağlarken, yurtdışına açılarak global bir marka olmayı hedeflemekteyiz.","http://www.seismocode.com/"
"Hextech Green"," İklim değişiklikleri ile artan doğal afetler Tarım Sektörünü büyük kayıplara uğratıyor. İnsanoğlunun mücadele edemediği ,Doğal afetler kadar çaresiz kaldığı bir diğer problemi ise kanserdir. Kimseyi paniğe sevk etmek istemiyoruz ama Ülkemizde son 15 yılda kanser vakaları % 200 oranında artmış. En büyük sebeplerinden birisi ise doğallığı bozulan gıdalar.  Sizlere tanıtımını yaptığımız Teknolojinin amacı Güvenilir Gıdaya erişimi kolaylaştırmaktır. Önce fide büyüten olarak Makinemizin AR-GE çalışmalarını yaptık sonra mutfaklara da girsin istedik.  Rafine bilgilerle donattığımız Bitki Büyüten Akıllı Tarım Makinemizi Üreticiler için Fide Büyütme Makinesi, Tüketiciler için ise Sebze Yetiştiren Akıllı Tarım Makinesi olarak iki farklı ürün olarak segmente ettik.  Çiftçilerimiz afetlerden etkilenmeden ,daha ucuza, hiç Zirai İlaç ve Kimyasal gübre kullanmadan, tam otomatik şekilde fideler yetiştirecek dış ortam koşullarına alıştırılmış sağlıklı ve doğal fideleri toprağa geçirdiğinde yüksek kalitede ve tonajda sebze ürünü hasat edebilecektir. Fide yetiştiriciliğinde kullanılan viyol, naylon torba, plastik saksı, zirai ilaçlar ve kimyasal gübrelerin kullanılması gerekmeyeceğinden bu malzemelerin sebep olduğu çevre kirliliği ortadan kalkacaktır. Ayrıca Sulama ve gübreleme sonrası artan sıvının toplanarak tekrar kullanılması kaynak israfını engelleyecektir.  Tüketicilerimiz için geliştirdiğimiz Sebze yetiştiren Akıllı Tarım Makinemiz ise Mutfaklarda yerini alacak Şehirli insanımız tüm yıl sağlıklı sebze ve Otsu Bitkileri mutfağında kendisi yetiştirebilecektir. Yerli tohumlar kullanarak hazırladığımız tohum yatağı bloklara su vermek dışında bir iş yapması gerekmeyecek , hasat ettiği ürünleri yıkamadan tüketebilecektir. Unutmayalım sağlıklı besin yoksa sağlıklı nesilde yok!..","http://www.hextechgreen.com/"
"Cleantex","“Tekstil kiralama hizmeti ile müşterilere uçtan uca, bütünleşik bir tekstil yönetimi hizmeti sunmaktadır, Müşterilerin işletmelerinin bir departmanı gibi çalışmaktadırlar. Türkiye’nin ilk tekstil havuzunu oluşturmaktadırlar. Bunun sayesinde farklı segmentlerde faaliyet gösteren müşterilerin ihtiyaçlarına uygun kalite ve ebatlarda tekstilleri kullanımlarına sunabilmektedirler. Müşteriler için; tekstil satın alma, kirli ve temiz sayım, lekeli, diskart ürünlerin ayrıştırılması ve sistemden çıkarılması, eksilen par’ların tamamlanması gibi birçok sancılı süreci eksiksiz bir şekilde yönetiyorlar. Müşterilerine her gün kullanıma hazır ihtiyaçları kadar ürünü eksiksiz ve planlanan saatte teslim ediyorlar.","http://www.cleantex.com.tr/"
