startupName,description,WebsiteLink
GarantiPartners,"Denizcilik odaklı girişimlere özel destek, danışmanlık, eğitim",https://garantipartners.com/
Geliver,"Dünyanın her yerinde geri dönüşüm yaptıkça ödül kazandırırken, firma, belediye ve vatandaş iş birliği sağlayarak maliyetleri ve karbon ayak izini azaltır.",https://www.geliver.io/
Gemim,"Girişimcilik kampları, mentorluk, teknik eğitim",https://gemim.org/
Gene-Us Biotechnology,"ECOMOD modüler yapı özelliği sayesinde farklı işlevsellik kazanan mini elektrikli bir araçtır. Önemli bir endüstriyel tasarım, ARGE ve prototiplendirme tecrübesine ve alanında uluslararası ödüllere sahip KODECO ekibi ECOMOD’un hızla ithalata yönelik ticarileştirilmesini hedeflemektedir. Hedef pazarların ulaşım, lojistik ve F&B hizmeti gibi ihtiyaç çeşitliliği düşünülerek ortak şasi ve güç aktarımı platformu ile birlikte bir çok opsiyonel yapı parçası tasarlanarak geliştirilmiştir. ",http://www.geneusbiotechnology.com/
Genç Başarı (JA Turkey),"Ağ oluşturma, girişimcilik raporları, sosyal etki projeleri",https://gencbasari.org/
Genç MÜSİAD,"Fellowship programı, mentorluk, topluluk ağı",https://gencmusiad.org.tr/
GeziFinder,TION farklı hastalıklara yönelik giyilebilir teşhis cihazları üretmektedir.,https://btm.istanbul/girisimler/gezifinder
Girişim Fabrikası,"Startup hızlandırıcı, kurumsal inovasyon iş birlikleri, global programlar",https://girisimfabrikasi.com/
Girişimcilik Vakfı,"Gelişim programları, liderlik eğitimi, sosyal girişim destekleri",https://girisimcilikvakfi.org/
Glamy,,https://btm.istanbul/girisimler/glamy
Gnarly Game Studio," Günümüzde kullanılabilecek kimyasal koruyucular ise insan ve çevre sağlığına zararlı olduğu ve ticari limitasyonlar ile kullanımları kısıtlandığından dolayı yeterli korumayı sağlayamamaktadır. Nanomik, dünya tarım ve gıda pazarındaki bu önemli probleme patentli teknolojisi ile doğal bir çözüm sunuyor. Doğadan elde ettiği biyomoleküller ve mikroorganizmaları kullanarak doğal koruma sağlayan Nanomik, ürünün doğal tadı ve kokusunu koruyan % 100 doğal koruyucusu ile taze meyve/sebzeleri 15-30 gün, kuruyemişleri ise 1 seneye varan sürelerde küf ve küf kaynaklı problemlere karşı koruyabiliyor. Nanomik, belirlediği misyonda devam ederek sürdürülebilir tarım, kaliteli ürün ve minimum gıda israfı sağlayarak daha sağlıklı bir dünya için öncü kuruluşlardan olabilmeyi hedefliyor.",https://www.gnarlygamestudio.com/
Goldtag,Web uygulamaları için gerçek zamanlı güvenlik ve monitoring hizmeti sağlayan bir platform.,https://www.goldtag.org/
Gordion Game,"MEVCUT KAMERA SİSTEMİNE ENTEGRE EDİLEBİLİR: Eyedius, kullanıcının mevcut kameralarına entegre olarak, sistemi akıllı hale getirir ve bulunduğu ortamı 360 derece korur.",www.gordiongame.com
Gotocure, Türk kliniklerini tek bir platformda toplayıp estetik üzerine kullanıcılara güvenilir bir platform oluşturmayı hedefliyor.,https://btm.istanbul/girisimler/gotocure
Gugagon,"BrandFace, özgün, markalı içeriklerin üretilmesinde, marka ve tüketicilerinin beraber hareket edebileceği bir video paylaşım platformudur. Kitle-kaynaklı modeli ile, kullanıcılarını ödüllendirirken, 100’lerce marka için 1000’lerce içerik ve data tedariki sürekli gerçekleşir. İçerik Üretiminin Uber’i olarak konumlanan BrandFace, geliştirdiği Cüzdan ile yeni neslin eTicaret alışkanlıklarını hedeflemektedir.",https://btm.istanbul/girisimler/gugagon
HAGELSON,"Polimer mühendislerinden oluşan genç ve dinamik bir kadroya sahipler. 2016 yılından bu yana üzerinde çalıştıkları teknolojiyi TÜBİTAK, KOSGEB ve çeşitli kurumlardan aldıkları hibeler ile geliştirdiler ve ticari prototipini tamamladılar. Yalova’da kiraladıkları tesise ticari prototipini kuran ekip işi bir tık ileri taşıyarak, projeyi hayata geçirdi bile. Oteller, kurumsal binalar gibi yerlerden çıkan atık halıları veya fabrikalarda oluşan fire halıları toplayıp, bunları çöp olmak veya yalıtım malzemesi, keçe yapımı gibi tekrar geri dönüşemeyecek ürünler haline getirmek yerine, bu atıklardan yeniden kullanılabilir plastik hammadde üreterek güzel bir ileri geri dönüşüm örneği göstermektedirler. Üretilen plastiklerin özellikle otomotiv plastik enjeksiyon üretim parçalarına hammadde olarak oldukça uygun olması, ekibi otomotiv sektörüne yönelik ürünler üretmeye yöneltmiş durumda. Ürünlerinde iddialı olan ekip, %99 saflıkta, %95 uyumlu, maliyetleri azaltan, kaliteli, sürekli ve sürdürülebilirlik avantajlarını müşterilerine sunmaktadır. Türkiye’de yılda 240.000 ton atık halının olduğu ve bunun toplam ülke atığının %1’ine tekabül ettiğini belirten ekip, daha fazla atık halıya ulaşıp, hem çöp alanlarını azaltmak, hem bu atıklardan ülkemize ekonomik bir değer yaratmak, hem otomotiv plastik sanayisine yeni bir hammadde kaynağı sunmak, hem de çevreci faaliyetler ile geleceğimizin çocuklarına daha iyi bir dünya bırakmak hedefindeler. Öyle ki Hagelson 1 ton halı geri dönüştürdüğünde 32 ton su kirlenmekten kurtuluyor, 2500 kg zehirli gazın salınımı engelleniyor ve daha birçok çevresel fayda sağlanıyor. Türkiye’nin ilk endüstriyel simbiyoz örneklerinden olan FIRE-STOPPER, yerli maden atıkları kullanarak, yeşil yöntemle yangın önleyici malzemeler üretmektedir. Kaza anında canlı ve dijital destek vererek sürecin yönetilmesine yardımcı oluruz. Hasar anında, ihtiyaç doğrultusunda çekici ve transfer desteği sağlıyoruz. Geliştirdiğimiz yazılımımızla kurumsal ve bireysel kullanıcıların araç yönetimlerini dijitalde yapabilmesini sağlıyoruz. Anlaşmalı acentelerimiz sayesinde en uygun poliçeleri tek bir tık ile üyelerimize sunuyoruz. Anlaşmalı servislerimiz ile ise gerek hasar durumunda gerek mekanik bakımlarında bizim güvencemiz ve en uygun fiyat garantisiyle üyelerimizin hizmet almalarını sağlarken, yazılım sistemimiz sayesinde de servis sürecini telefondan takip edebilme imkanı sağlıyoruz. Bir diğer hizmetimiz de, hasarlı araçları değerinden nakit olarak satın almak. Verdiğimiz bu hedef kitlemiz gerçek ve tüzel araç sahipleri olmak üzere hedef pazarımız tüm Türkiye’dir. Hedefimiz ülke genelinde üye sayımızı en üst düzeye taşımaktır.",https://itucekirdek.com/portfolio_page/hagelson/
HANGAAR,"V-Sight, giyilebilir cihazlar için yazılım platformudur. Akıllı gözlükler ve akıllı saatler üzerinde çalışacak iş uygulamalarının, görüntü işleme, kapalı ve açık mekan konum servisleri ve artırılmış gerçeklik teknolojileri ile kurumsal yazılımların üretileceği yazılım geliştirme platformudur. Teknolojik alt yapısı 3 aşamadan oluşmaktadır. Saha çalışanlarının giyilebilir cihazlarında çalışacak ‘V-Sight İstemci Uygulaması’, yüksek işlem gücü gereken işlemleri,n yapıldığı ‘V-Sight Sunucuları’ ve yönetimsel işlemlerin yapıldığı kontrol panelinden oluşmaktadır. Müşterilerin, çalışanları ile anlık saha iletişim kurarak, sahadan gelen gerçek zamanlı görüntülerin değerlendirileceği ve bazı durumlarda otomatik uyarılar gönderilebileceği, bu sayede daha etkin bir saha yönetimi ve daha üretken bir saha otomasyonuna sahip olacağı bir platform geliştirmekteyiz. Ürettiğimiz platform sayesinde, kurumlar kendi iş modellerini platformumuzun modüllerini kullanarak, akıllı gözlük ve akıllı saat marka ve işletim sistemi fark etmeksizin gerçekleyebileceklerdir. Projede 2 farklı gelir grubu bulunmaktadır. İlki, platform üzerinde iş modellerini gerçekleyecek firmalardan elde edilecek gelir; ikincisi olarak V-Sight App Store’unda uygulamalarını pazarlayacak 3.parti yazılımcıların satışlarından elde edilecek gelirlerdir. 2015 yılında 18 milyar $ ve 2018 yılında 55 milyar $ olacak olan giyilebilir teknolojiler piyasanın %3’üne erişme, ilk 3 yıllık hedefi bulunmaktadır. Ecogear geliştirdiği hibrit cvt şanzıman sayesinde, üretilmiş ve üretilecek bütün araçları hibrit yapabilmektedir. Otomotiv dünyası’nın en büyük problemi olan yüksek yakıt sarfiyatı ve akabininde gelen yüksek emisyonlar oldu olası çözümlenemeyen bir problem olmuştur.",https://itucekirdek.com/portfolio_page/hangaar/
HEPPİ,,www.heppi.app
HOOTSUMO,"İTÜ ÇEKİRDEK’e 2. Çağrı ile katılan girişimciler, Gürkan AKDAĞ ve Alaattin CATE, iş fikirlerini İTÜ Çekirdek içerisinde pivotlayarak Hootsumo üzerinde Temmuz 2017’den itibaren çalışmalara başlamış. Slack ve Stride, benzeri takım içi iletişim uygulamalarından farklı olarak toplulukların ihtiyaçlarını ve bir mesajlaşma kanalı içerisinde toplulukların erişebilecekleri yüksek kullanıcı sayılarını karşılayabilecek yapıya sahip olarak kurgulanmış. Hootsumo, protokol bağımsız yapısı ile diğer iletişim ve mesajlaşma uygulamaları ile köprüler kurabilmekte. Şimdilik IRC, Slack ve Gitter köprüleri bulunan girişim üzerinden bu uygulamalarda yer alan tüm chat kanallarına bağlanarak mesaj gönderip – alabilir veya bağlantıda olduğunuz kişilerle iletişime geçebilirsiniz. Hootsumo, İTÜ Çekirdek’in sağladığı network ve destek ile konsantrasyonunu yurtdışında büyümeye çevirmiş durumda. About This Project  Günümüzde kullanılan piyade zırhları, koruyucu bir balistik yeleğin üzerine takılan seramik plakalardan oluşmaktadır. Bu sistem personel üzerine kaba bir şekilde tutturulmakta ve blok şeklinde hareket etmektedir. Bu problemlere karşı alınan koruma ise yaklaşık vücut yüzeyinin yarısına tekabül etmektedir.",https://hootsumoapp.com/#
HYGGEFOOD COMPANY," Hyggefood Company’nin ilk ürünü Hyggefisk, bitkisel mikrobesinler ile üretilen yeni nesil havyar. İçeriğinde 13 vitamin, 9 mineral, L-carnitne ve KoenzimQ10 var. Sürdürülebilir, besin değeri yüksek bir gıda ürünü olan Hyggefisk ile katma değeri yüksek tabaklar yaratılabiliniyor. Kullanım kolaylığı ile hyggefisk; otel ve restoranlarda herhangi bir ön pişirmeye ihtiyaç duymadan, kısa sürede tabakları üç yıldızdan beş yıldıza taşıyor. İçeriğindeki yüksek besin değeri ve havyar vizyonu ile; yemek yeme deneyimini en üst noktada yaşatan hyggefisk müşterilerin işletmeden beklediği değere önder oluyor. Ayrıca hem işletme sahibinin uygun fiyata ve istediği vakit havyar bulabilmesini kolaylaştırıyor hem de şeflerin işlerini kolaylaştırıyor. Gastronomi dünyasının hızına ve müşterilerin beklentilerine bu kadar yakın olmak ancak bir girişimci gıda şirketi tarafından tasarlanabilir. Hyggefood Company yemek yeme deneyimlerinde insanların en yüksek sağlıklı faydayı sağlamalarını ve yedikleri her lokmadan keyif alabilmeleri sağlamak için gece gündüz çalışıyor. Hologram teknolojileri ve yapay zeka tabanlı dijital insan çözümleriyle müşteri etkileşimini yeniden tanımlıyoruz. Intenseye, derin öğrenme tabanlı yapay zeka teknolojisi ile eşsiz ve detaylı video analizi sunmayı başarıyor. Her türlü video kaynağı üzerine çalışma özelliğini kullanarak, güvenlik ihlali yapmadan detaylı yaş, cinsiyet, vücut duruş ve duygu değişim analizi yapabiliyor. Kameraları daha zeki hale getirerek sunduğu analizler ile veriye dayalı karar almanın öncü platformlarından olmayı hedefleyen Intenseye, akıllı şehirler, perakende mağaza ve müşteri analizi, ulaşım, trafik izleme ve eğitim sektörlerine çözüm sunuyor.",http://www.hyggefisk.com/
Hackquarters,"TTO hizmeti, ticarileştirme, yatırım, fikri haklar desteği",https://hackquarters.co/
Halal Travels,"modülleri ile yapılabildiği, devlete bildirmesi gereken beyannamelerinin hazırlanabildiği ve devlete bildirebildiği, e-ticaret sitesini oluşturabildiği ve satış yapabildiği hepsi birarada sistemdir.",https://btm.istanbul/girisimler/halal-travels
Hamilinden.com,Büyük Araç vinç ve forklift gibi pek çok büyük aracın kolay ve hızlı bir şekilde kiralanmasını sağlayan online bir platformdur.,https://btm.istanbul/girisimler/hamilindencom
Harcy,"İşletmelerin dinamik fiyatlama ile en uygun kargo alternatiflerine ulaşabileceği, tek bir API ile tüm kargo ve lojistik şirketlerine entegre olabileceği ve tüm taşıma sürecini uçtan uca yönetebileceği bulut tabanlı lojistik uygulamasıdır.",https://harcy.com.tr/
Headports,"""Sağlık veren gıdalar aynı zamanda lezzetli de olabilir"" mottosuyla yola çıkan Guru Sağlıklı Gıda Limited Şirketi'nin ilk ürünü olan PACHA, %64 protein ve %10 kolajen içeriyor.",https://btm.istanbul/girisimler/headsport
HemenYolda,Sweephy genelleştirilmiş otonom veri temizleme ve düzenleme yazılımıdır. Gelebilecek farklı kaynak ve formattaki veri setlerinin kod bilgisi gerektirmeden otonom bir şekilde temizlenmesini sağlar. Hedef müşteri kitlesi ise küçük ve orta ölçekli firmalardır. Bu firmalar haricinde büyük ölçekli ve veri bilimi ekibi olmayan firmalarada hali hazırda hizmet vermektedir. İlerleyen zamanlarda 2022’nin ilk çeyreğinin bitiminde SaaS ürününü açmayı hedeflemektedir.,https://www.hemenyolda.com/
Hergele Elektrikli Scooter,"Hergele, İstanbul Teknik Üniversitesi mezunu, farklı disiplinlerden gelen, kendi alanında uzman bir ekip tarafından, bir buçuk yılı aşkın sürede geliştirilmiştir. Farklı disiplinlerin bir arada çalışmasının yarattığı çatışmalar doğrultusunda, farklı perspektifler tasarımda özgünlüğü ve mühendislikte yetkinliği beraberinde getirmiştir. Bireysel kullanımda, son kullanıcıya yönelik elektrikli scooterları ile piyasaya çıkan Hergele, ürünlerinin araç paylaşım platformlarında kullanılabilmesi için gerekli altyapıyı ve mikromobilite çözümlerini sunmaktadır. E-mobilite araç paylaşım platformlarında operasyon öncesi ve süresince karşılaşılan problemlerin çözülmesi ve bu sayede mikromobilite kültürünün yayılmasına olanak sağlamaktadır. Operasyon öncesinde ihtiyaçların ithalat yoluyla karşılanmasının zorunluluğundan ve bu sürecin zorluğu ve uzunluğundan kaynaklanan yüksek ön kurulum maliyetlerini düşürmekte ve operasyon süresince paylaşım platformlarında kullanılan araçların düşük ömürleri nedeniyle sürekli yenilenme ihtiyacına cevap verebilmektedir. Operasyon süresince, ithalat yoluyla kurulumu sağlanan araç paylaşım teknolojik altyapısı ve araçların satış sonrası desteklerinin yetersizliğinin önüne Hergele Filo paketi ile geçilmektedir. Hergele, işletmecilere ve girişimcilere Iot Cihaz, Takip Sistemi, Yönetim Paneli, Mobil Uygulama ve Elektrikli Scooterların operasyona hazır, anahtar teslim bir iş modeli sağlamaktadır. Sağlanan iş modeli ve ürünler, modüler üretim süreci sayesinde özelleştirilebilmekte ve kullanım alanlarına ve kişilerin/kurumların isteklerine göre şekillendirilebilmektedir. About This Project  Tüsiad verilerine göre günümüzde E-ticaret kullanım oranının %19 gelecek 2 yıl içinde ise %45 olacağını düşünülmektedir. E-ticaret hacminin düşük olmasının sebeplerinden bir tanesi henüz E-ticaret yapmanın pek de kolay olmamasıdır. Teknolojik yetkinliği olmayan tüketicinin bir email hesabı oluşturması, sanal kredi kartı tanımlaması, apple store veya playstore içindeki milyonlarca uygulama içinden doğru uygulamayı bulması, indirmesi ve kullanımını öğrenmesi aslında pek de kolay bir iş değildir. Oysa evlerinde bir akıllı magnet sahibi olan tüketicilerin, artık e-ticaret yapabilmeleri için telefonlarını magnetlerine yakınlaştırması yeterli olacaktır. Ayrıca Toucless Order konsepti ile hiç bir düğmeye basmadan sadece telefonlarını bir kaç kez yakınlaştırması esası ile sipariş sürecini tamamlatabiliyoruz. ",www.hergele.co
